station,N_10,S_10,nmin,alpha,alpha_low,alpha_high,beta,beta_low,beta_high,logk,logk_low,logk_high,logN_mean,logN_low,logN_high,KS,p_KS,CvM,p_CvM
7,281.4899455238463,441,0.0027751338969778374,3.1638568084918504,0.0,0.0,0.2261025384124151,0.0,0.0,-1.1476697205490307,0.7131858648990846,0.7131858648990846,-inf,,,0.618454814703953,0.002,77.47724695078298,0.002
11,217.86720905810702,167,0.04447311028169402,1.1433216934635648,0.0,0.0,0.8095662018967749,0.0,0.0,-0.11033339206490911,0.9957527111859704,0.9957527111859704,-inf,,,0.1577685622951949,0.002,1.0361672919600493,0.002
18,254.74692254940655,368,0.01378074246665534,3.1673013033262287,0.0,0.0,0.0922257830548654,0.0,0.0,-1.2521410322682076,0.6678036773713912,0.6678036773713912,-inf,,,0.5038823510378236,0.002,45.368770094882926,0.002
22,318.76802727977696,608,0.007358369393239603,2.189994900577561,0.0,0.0,1.0202653334865763,0.0,0.0,-0.6116644391116524,0.9117522911008684,0.9117522911008684,-inf,,,0.2128278728429012,0.002,14.21715962875728,0.002
23,304.78210133355583,618,0.005178832170379922,6.666666666666667,0.0,0.0,0.057871283732712,0.0,0.0,-1.8126513360915877,0.5369135153658852,0.5369135153658852,-inf,,,0.6740528771791074,0.002,125.69048294933256,0.002
25,340.68432792212553,792,0.0019224701282763192,3.5590421294188204,0.0,0.0,0.5662503800419341,0.0,0.0,-1.132222957219847,0.5972272168848568,0.5972272168848568,-inf,,,0.5965150927050917,0.002,127.65773028447896,0.002
26,335.38085470676356,587,0.020851732319927152,5.230479063117356,0.0,0.0,1.07418893247434,0.0,0.0,-0.9281228663039132,1.2067031820495338,1.2067031820495338,-inf,,,0.5139656719634389,0.002,68.31629842035635,0.002
30,266.5227409486304,535,0.01711323773177273,6.666666666666667,0.0,0.0,0.1627469265814352,0.0,0.0,-1.676993717018178,0.6371673575720653,0.6371673575720653,-inf,,,0.5110968960394127,0.002,65.19649533360872,0.002
36,1101.8203626858588,580,0.004592352876266131,1.5696990819848318,0.0,0.0,0.4613080895782346,0.0,0.0,-0.3020179046252631,1.2079942766106029,1.2079942766106029,-inf,,,0.2585342312724694,0.002,19.05070986650165,0.002
38,170.32658116545542,432,0.017189947036722546,3.1768882227368,0.0,0.0,0.676069717886506,0.0,0.0,-1.0346819241723242,0.5081705143905497,0.5081705143905497,-inf,,,0.3622170419571709,0.002,29.672451646022022,0.002
39,614.7121748772367,640,0.002626613567098184,1.5768580714904683,0.0,0.0,0.4933411108341121,0.0,0.0,-0.6099486254646035,0.6061171414240328,0.6061171414240328,-inf,,,0.2610176613147781,0.002,19.66777571751027,0.002
41,359.26783339455295,325,0.0025986833903142367,2.394827340826399,0.0,0.0,-0.0513265046597788,0.0,0.0,-1.2733192242804943,0.4969551022080481,0.4969551022080481,-inf,,,0.5934930886078481,0.002,56.12742847226805,0.002
46,1015.1863950965413,423,0.005745883052399364,2.448786389658652,0.0,0.0,0.3231062887437916,0.0,0.0,-0.881566970935229,1.09143598724371,1.09143598724371,-inf,,,0.4962066458144414,0.002,50.125366946839286,0.002
51,157.3835049603017,343,0.02956227589180729,6.666666666666667,0.0,0.0,0.973516346985826,0.0,0.0,-1.203484373231503,1.0021316186699512,1.0021316186699512,-inf,,,0.453632322078377,0.002,32.488357048394896,0.002
52,106.3301361654533,399,0.0018040953146017567,2.8862325156316024,0.0,0.0,0.5860573518538481,0.0,0.0,-1.2849312224915588,0.5449397815865972,0.5449397815865972,-inf,,,0.5195461714737026,0.002,47.20788046534246,0.002
64,1080.9182926075696,1900,0.0035115598407023333,2.537458519777146,0.0,0.0,0.4947535615882161,0.0,0.0,-1.0012559786666282,0.6896738252812048,0.6896738252812048,-inf,,,0.4547487215623075,0.002,196.7790998213979,0.002
65,532.6146794862809,1094,0.0017427802186498614,2.078693458288467,0.0,0.0,-0.0123532259160513,0.0,0.0,-1.2691752427666756,0.49217247660799096,0.49217247660799096,-inf,,,0.5433256310272245,0.002,162.32244945530422,0.002
66,2150.1028270870243,1774,0.0006251421599434835,1.0794968651657295,0.0,0.0,1.012685333441489,0.0,0.0,0.00304016209969149,0.5318171232749624,0.5318171232749624,-inf,,,0.2283745649188179,0.002,58.29748927321246,0.002
67,317.5668180638703,827,0.0015976411457412328,6.666666666666667,0.0,0.0,-0.1211859168634852,0.0,0.0,-2.526765212953714,0.519176751301179,0.519176751301179,-inf,,,0.6642303706439721,0.002,161.82311418158332,0.002
68,311.1111793254312,484,0.0016743567937845347,1.3478924822898173,0.0,0.0,0.2456458606886935,0.0,0.0,-0.6948488582178876,0.5141497959575005,0.5141497959575005,-inf,,,0.254009929794505,0.002,17.0007875991728,0.002
70,198.7622099532602,669,0.000582857775192847,2.398376451903293,0.0,0.0,0.9778932937550362,0.0,0.0,-0.9439085890336375,0.46000824339598456,0.46000824339598456,-inf,,,0.3467675669904954,0.002,34.25550910709447,0.002
72,778.536369015555,488,0.002003941993939874,2.227325233536713,0.0,0.0,-0.0509598328028559,0.0,0.0,-1.144744437323782,0.5534503699434301,0.5534503699434301,-inf,,,0.577955552421852,0.002,82.40273760271536,0.002
76,391.2605191020866,519,0.0033721499587944085,1.885781426020701,0.0,0.0,0.7055634051350264,0.0,0.0,-0.6004431366178995,0.651039543676674,0.651039543676674,-inf,,,0.2655117843489291,0.002,18.06791642864626,0.002
78,1150.8630479850715,374,0.030524507700884634,2.911424457936127,0.0,0.0,-0.0608382760761727,0.0,0.0,-1.10102887207002,0.930641850161705,0.930641850161705,-inf,,,0.4647609339206741,0.002,41.61545367707736,0.002
80,4566.704644530096,8077,0.0041867614960946434,0.6268828614635621,0.0,0.0,1.2054763542426483,0.0,0.0,0.027850012701438,0.5188175937404732,0.5188175937404732,-inf,,,0.5916007190142641,0.002,1403.0709044528544,0.002
81,571.8508458826851,1005,0.0034059841971947344,6.666666666666667,0.0,0.0,-0.3515244135123765,0.0,0.0,-2.56395308895656,0.5767039894381238,0.5767039894381238,-inf,,,0.5572465375424924,0.002,161.71409845614977,0.002
82,1795.9087290424097,1462,0.0076242728758871515,2.2368602034573986,0.0,0.0,0.0236577943844726,0.0,0.0,-0.9575480587500347,0.7913085273478715,0.7913085273478715,-inf,,,0.5110463137297893,0.002,197.985902203111,0.002
84,38797.5247547152,41643,0.001734887030124688,0.9440845881135824,0.0,0.0,1.233434750898943,0.0,0.0,0.07029007048915964,0.5559124004524398,0.5559124004524398,-inf,,,0.4076849366632861,0.002,3833.550823029775,0.002
85,40860.30781872942,31165,0.002058671597746589,0.8508786099095702,0.0,0.0,1.5298739560210135,0.0,0.0,0.3415249606664096,0.4511627065450481,0.4511627065450481,-inf,,,0.5916584852486877,0.002,5252.8826987978455,0.002
92,996.2492691859592,4780,0.0032922562865247717,6.666666666666667,0.0,0.0,0.3549029230727032,0.0,0.0,-1.9788502942635873,0.5958779443684086,0.5958779443684086,-inf,,,0.6285253334568726,0.002,855.5262360264076,0.002
98,215.4292215514813,304,0.01392288534916305,1.92706259522252,0.0,0.0,0.2101504826187683,0.0,0.0,-0.8921294931953219,0.4939772652011591,0.4939772652011591,-inf,,,0.3503242194900632,0.002,21.367501986219168,0.002
100,2463.7268292660597,3782,0.00722365877906605,1.4397335835293577,0.0,0.0,1.2644757154523971,0.0,0.0,-0.24065732317237676,0.800720152377604,0.800720152377604,-inf,,,0.1520776841358825,0.002,50.14924284959501,0.002
102,1454.6036410201282,1649,0.0019556892833850117,1.333970600911252,0.0,0.0,0.2073645078487231,0.0,0.0,-0.6814078447291436,0.5291733366590172,0.5291733366590172,-inf,,,0.2681636643006351,0.002,66.46810452464675,0.002
109,287.6722412141639,1115,0.0008145276784761075,3.5311736247517707,0.0,0.0,0.1863820779337837,0.0,0.0,-1.6587903439747218,0.4706529219234349,0.4706529219234349,-inf,,,0.669084028100308,0.002,221.0282819734458,0.002
