station,N_10,S_10,nmin,alpha,alpha_low,alpha_high,beta,beta_low,beta_high,logk,logk_low,logk_high,logN_mean,logN_low,logN_high,KS,p_KS,CvM,p_CvM
46,33.560116986646776,1127,0.0008202410246703,6.043338317143844,0.0,0.0,0.7377748803159636,0.0,0.0,-2.411215161670827,0.0,0.0,-inf,,,0.5936693520681824,0.002,174.26147715715254,0.002
51,17.986892622184925,624,0.0010744600838078,4.841216836872441,0.0,0.0,2.0237867714738957,0.0,0.0,-1.930758614399808,0.0,0.0,-inf,,,0.4018655684778905,0.002,41.16149294716247,0.002
52,41.35915071443169,1343,0.0007077641729775,3.0131017582789332,0.0,0.0,1.9086078009666423,0.0,0.0,-1.7166727696361108,0.0,0.0,-inf,,,0.2277971105602265,0.002,22.842058380410002,0.002
64,115.10867684192675,3506,0.0005317349059796,4.998722000972274,0.0,0.0,1.0531410898987739,0.0,0.0,-2.1594683691507908,0.0,0.0,-inf,,,0.5871055959297368,0.002,508.47120040857,0.002
65,178.29516728299214,3827,0.0006787463849377,2.676141151164424,0.0,0.0,0.7981202577191895,0.0,0.0,-1.8094131076758693,0.0,0.0,-inf,,,0.36971580041136565,0.002,272.581281213805,0.002
66,319.8783626605946,3651,0.0005059814232534,3.7916821118143496,0.0,0.0,-0.033915112741449205,0.0,0.0,-2.361567319036859,0.0,0.0,-inf,,,0.629514663829084,0.002,724.5195875182534,0.002
67,124.95823162239691,3486,0.0008810572687224,6.666666666666667,0.0,0.0,-0.012135740516000859,0.0,0.0,-2.982896263288278,0.0,0.0,-inf,,,0.5480309842806569,0.002,495.41965460422995,0.002
68,40.383946525885264,977,0.0002586117720078,2.7293918477641474,0.0,0.0,0.9954078936853303,0.0,0.0,-1.8555150062273487,0.0,0.0,-inf,,,0.38486506691004807,0.002,65.66095246815253,0.002
70,42.0624549705193,1355,0.0009595394210778,2.839961963735877,0.0,0.0,2.4997465026305754,0.0,0.0,-1.5688468865980087,0.0,0.0,-inf,,,0.15887059791751845,0.002,11.692165688116134,0.002
72,28.539777220913443,787,0.0008965092172353,3.500714274228754,0.0,0.0,1.85311956478547,0.0,0.0,-1.732261839657217,0.0,0.0,-inf,,,0.2985507648551105,0.002,27.90017290143639,0.002
76,54.1701247486687,928,0.0009037505648441,3.373623378205659,0.0,0.0,0.7247326794205504,0.0,0.0,-1.8474079231443812,0.0,0.0,-inf,,,0.49575793352508196,0.002,105.90560357492629,0.002
78,22.032317742223817,591,0.0007077641729775,2.21133223872128,0.0,0.0,2.120209360845176,0.0,0.0,-1.4440654464459044,0.0,0.0,-inf,,,0.17922435221107313,0.002,7.436660750427602,0.002
80,451.30500038936566,16343,0.0004960499724416,6.666666666666667,0.0,0.0,1.4122255183936177,0.0,0.0,-2.3320328959340006,0.0,0.0,-inf,,,0.6417066328767148,0.002,2623.5481331867845,0.002
81,78.96518852654222,4589,0.0004092594960992,6.666666666666667,0.0,0.0,0.582793472793542,0.0,0.0,-2.9223643594245527,0.0,0.0,-inf,,,0.62306164739436,0.002,731.6188729611894,0.002
82,405.27705373518074,5341,0.000671727010143,2.574801117880299,0.0,0.0,0.5755492483267499,0.0,0.0,-1.733949051746625,0.0,0.0,-inf,,,0.4287049949323029,0.002,505.2504312484705,0.002
