station,N_10,S_10,nmin,alpha,alpha_low,alpha_high,beta,beta_low,beta_high,logk,logk_low,logk_high,logN_mean,logN_low,logN_high,KS,p_KS,CvM,p_CvM
145,3346.930664778912,2700,0.015842969207754912,6.666666666666667,0.0,0.0,-0.1000604618852444,0.0,0.0,-1.5606262367282693,1.2602615874646286,1.2602615874646286,-inf,,,0.6109073694578173,0.002,496.8967352178919,0.002
146,1267.3972067347763,1495,0.01186497282450095,3.47405484443928,0.0,0.0,0.9038210567304112,0.0,0.0,-0.6329748724555395,1.2907493452001733,1.2907493452001733,-inf,,,0.491626956714525,0.002,160.3449728306133,0.002
147,658.5118954224977,1041,0.005492362764978387,2.9255309423737232,0.0,0.0,1.7028855204675928,0.0,0.0,-0.4340037253257043,1.2714775658824709,1.2714775658824709,-inf,,,0.2778688735054295,0.002,26.431729592321705,0.002
148,812.8106178802734,1357,0.01079028901644904,2.763965380478433,0.0,0.0,1.9646996789874107,0.0,0.0,-0.37720380317358737,1.200669687608429,1.200669687608429,-inf,,,0.1628588857431697,0.002,12.19732455990471,0.002
149,1263.548768331068,2775,0.013459511952593662,6.666666666666667,0.0,0.0,0.4056221498021077,0.0,0.0,-1.4309060526739494,1.2265469125489687,1.2265469125489687,-inf,,,0.5928735905627203,0.002,449.1777735429085,0.002
150,581.7763565089812,1306,0.005390624504402456,2.6584842120794687,0.0,0.0,2.2557936491851462,0.0,0.0,-0.4437081721039926,1.10574957946126,1.10574957946126,-inf,,,0.1382308406578017,0.002,8.56425569043066,0.002
151,404.2779306199562,774,0.015518642232260328,4.300709358257263,0.0,0.0,1.911331547942698,0.0,0.0,-0.6671596653700258,1.267812579065302,1.267812579065302,-inf,,,0.3770114922908706,0.002,46.396779100659074,0.002
152,1527.7156640308388,2580,0.007477115116983514,6.666666666666667,0.0,0.0,0.2363698917082157,0.0,0.0,-1.446780974752226,1.187101683569554,1.187101683569554,-inf,,,0.6950061429915309,0.002,541.6733467518324,0.002
155,68992.15127057176,51744,0.0035006001653638302,5.521262459027482,0.0,0.0,1.2770080330736198,0.0,0.0,-0.7454265813074072,1.2799808432848088,1.2799808432848088,-inf,,,0.6564106592570154,0.002,9159.708171310338,0.002
158,4557.966798067248,10917,0.021515494289063748,6.666666666666667,0.0,0.0,1.153335876665698,0.0,0.0,-1.3218666832130854,1.3587395098068196,1.3587395098068196,-inf,,,0.4622794310742455,0.002,989.4678360345372,0.002
168,1606.13881405207,1419,0.020735763979057062,3.3542530026893136,0.0,0.0,0.9890987046163712,0.0,0.0,-0.48403498221520347,1.4682431085081444,1.4682431085081444,-inf,,,0.4324438351895463,0.002,122.30096452874768,0.002
173,172379.0348205512,123737,0.019324666385519117,3.831757778576664,0.0,0.0,0.6118428526532553,0.0,0.0,-0.6415174779102151,1.427075472836018,1.427075472836018,-inf,,,0.5313567622549688,0.002,17006.8718097539,0.002
175,50488.91969350618,43715,0.004707494563101034,6.666666666666667,0.0,0.0,1.2543916100154555,0.0,0.0,-0.9021543771232394,1.2110321387134395,1.2110321387134395,-inf,,,0.6900556056987903,0.002,8511.222693537637,0.002
178,767.1692511498582,926,0.011990599960369447,3.35898274310444,0.0,0.0,1.232182509702457,0.0,0.0,-0.6187774281063181,1.326769566367777,1.326769566367777,-inf,,,0.4169034705462663,0.002,67.665789907905,0.002
