station,N_10,S_10,nmin,alpha,alpha_low,alpha_high,beta,beta_low,beta_high,logk,logk_low,logk_high,logN_mean,logN_low,logN_high,KS,p_KS,CvM,p_CvM
76,481.77358287174474,928,0.00803769881770497,3.373623378205659,0.0,0.0,0.7247326794205504,0.0,0.0,-0.8983247762596471,0.9490831468847336,0.9490831468847336,-inf,,,0.4957579335250819,0.002,105.90560357492627,0.002
78,444.34636299528665,591,0.014274142185150603,2.21133223872128,0.0,0.0,2.120209360845176,0.0,0.0,-0.1394040028545056,1.3046614435913988,1.3046614435913988,-inf,,,0.1792243522110731,0.002,7.436660750427602,0.002
80,5672.8044613237935,16343,0.006235238905570436,6.666666666666667,0.0,0.0,1.4122255183936177,0.0,0.0,-1.2327052274828332,1.0993276684511675,1.0993276684511675,-inf,,,0.6417066328767148,0.002,2623.5481331867845,0.002
81,1603.5160359969623,4589,0.008310676858050172,6.666666666666667,0.0,0.0,0.582793472793542,0.0,0.0,-1.6147267285385716,1.3076376308859812,1.3076376308859812,-inf,,,0.62306164739436,0.002,731.6188729611894,0.002
82,7696.076017423881,5341,0.01275587178048178,2.574801117880299,0.0,0.0,0.5755492483267499,0.0,0.0,-0.45543171822747364,1.2785173335191513,1.2785173335191513,-inf,,,0.4287049949323029,0.002,505.2504312484705,0.002
84,78860.90074901945,47402,0.022400022420429388,6.666666666666667,0.0,0.0,0.530967953152435,0.0,0.0,-1.005419776538884,1.6089655326220036,1.6089655326220036,-inf,,,0.6624638851504913,0.002,8850.5807172899,0.002
85,31922.190666202132,36493,0.015385320649158468,6.666666666666667,0.0,0.0,0.3538408852876686,0.0,0.0,-1.3553602452298998,1.2476881775266222,1.2476881775266222,-inf,,,0.6257081648769407,0.002,6310.147907726156,0.002
92,5735.839958367034,11244,0.010137891441509455,6.666666666666667,0.0,0.0,1.1582804997896976,0.0,0.0,-1.149152780101458,1.343845962048591,1.343845962048591,-inf,,,0.6463970385181917,0.002,1857.650675766457,0.002
98,398.18194026115657,490,0.03360683369522383,2.0077646736219785,0.0,0.0,0.8411002286986646,0.0,0.0,-0.4095538008241888,1.1243420680674643,1.1243420680674643,-inf,,,0.1671547539827196,0.002,7.6691130718130465,0.002
100,6286.425629054373,7533,0.009658323269034857,6.666666666666667,0.0,0.0,0.0776221126608722,0.0,0.0,-1.5543928851167845,1.0292127927417554,1.0292127927417554,-inf,,,0.6989279102592271,0.002,1529.3219309410172,0.002
102,8686.450211383752,4714,0.002240836620533316,1.626441527489585,0.0,0.0,0.0978713333317113,0.0,0.0,-0.4444753736703688,1.0862485275824967,1.0862485275824967,-inf,,,0.4187308476476,0.002,453.1933260746916,0.002
109,1428.0805008398079,3246,0.011149403715287482,6.666666666666667,0.0,0.0,1.1014265691223954,0.0,0.0,-1.141712423454646,1.1934461456043177,1.1934461456043177,-inf,,,0.6193026506954202,0.002,518.0006729008932,0.002
110,3640.0321730491396,3946,0.011561691080381978,2.3783376017860927,0.0,0.0,0.6490374240801429,0.0,0.0,-0.5379573301824263,1.0999652746716946,1.0999652746716946,-inf,,,0.3519109613633533,0.002,269.1855890084705,0.002
111,2371.655814506478,2820,0.013759117477424853,2.8209813557047223,0.0,0.0,0.3794239642853245,0.0,0.0,-0.799878003873558,1.036535823907099,1.036535823907099,-inf,,,0.4638575813491632,0.002,318.5979146242606,0.002
122,11061.313785423145,11189,0.003518069605956024,6.666666666666667,0.0,0.0,0.0247400513772055,0.0,0.0,-1.5482119568319148,1.0151483479451544,1.0151483479451544,-inf,,,0.7865698773536254,0.002,2794.0333725639266,0.002
123,3604.165487003366,13332,0.0022871553048967267,6.666666666666667,0.0,0.0,0.5115231694421472,0.0,0.0,-1.6828796621268036,0.8695322608058016,0.8695322608058016,-inf,,,0.7069049454283346,0.002,2869.319445559977,0.002
124,3446.6432854270356,4588,0.00376947882915091,2.167195285833621,0.0,0.0,0.1536527645581138,0.0,0.0,-0.8995098307635212,0.8443910382981004,0.8443910382981004,-inf,,,0.4660003406817593,0.002,570.1398827201067,0.002
125,2948.957549380568,6502,0.0020314450756480813,3.1971075095347445,0.0,0.0,0.1216386052824876,0.0,0.0,-1.3451213267340199,0.613921707372119,0.613921707372119,-inf,,,0.6204949951731483,0.002,1207.4591734202231,0.002
128,685.245527131724,1942,0.010241806250973155,2.66449425676799,0.0,0.0,1.1080737787317672,0.0,0.0,-0.8068955341122067,0.891190148105561,0.891190148105561,-inf,,,0.2665528680842115,0.002,69.4731321609912,0.002
131,1164.8621587859893,736,0.018322453038974566,5.7264450839301535,0.0,0.0,-0.1136686652303844,0.0,0.0,-1.376425242773791,1.0930471061208409,1.0930471061208409,-inf,,,0.633868261864452,0.002,139.38136090568585,0.002
132,532.0663599872271,1267,0.013748546027756072,5.101630421014286,0.0,0.0,0.8720508869216943,0.0,0.0,-1.1248596496370054,0.9504406304087542,0.9504406304087542,-inf,,,0.5249882104817903,0.002,160.0210692695602,0.002
