station,N_10,S_10,nmin,alpha,alpha_low,alpha_high,beta,beta_low,beta_high,logk,logk_low,logk_high,logN_mean,logN_low,logN_high,KS,p_KS,CvM,p_CvM
51,233.4084226971228,343,0.04384248647267318,6.666666666666667,0.0,0.0,0.973516346985826,0.0,0.0,-1.0323270623377216,1.1732889295637325,1.1732889295637325,-inf,,,0.453632322078377,0.002,32.488357048394896,0.002
52,138.1029948794885,399,0.0023431829863066124,2.8862325156316024,0.0,0.0,0.5860573518538481,0.0,0.0,-1.171384495801199,0.6584865082769571,0.6584865082769571,-inf,,,0.5195461714737026,0.002,47.20788046534246,0.002
64,1440.11597815675,1900,0.004678478909492356,2.537458519777146,0.0,0.0,0.4947535615882161,0.0,0.0,-0.8766513762956645,0.8142784276521684,0.8142784276521684,-inf,,,0.4547487215623075,0.002,196.7790998213979,0.002
65,728.3603023953957,1094,0.002383283780854229,2.078693458288467,0.0,0.0,-0.0123532259160513,0.0,0.0,-1.1332421071555583,0.6281056122191082,0.6281056122191082,-inf,,,0.5433256310272245,0.002,162.32244945530422,0.002
66,2514.982024379674,1774,0.0007312307463312355,1.0794968651657295,0.0,0.0,1.012685333441489,0.0,0.0,0.07111581719323212,0.5998927783685031,0.5998927783685031,-inf,,,0.2283745649188179,0.002,58.29748927321246,0.002
67,344.09752614664706,827,0.0017311140038852742,6.666666666666667,0.0,0.0,-0.1211859168634852,0.0,0.0,-2.4919187801806144,0.5540231840742784,0.5540231840742784,-inf,,,0.6642303706439721,0.002,161.82311418158332,0.002
68,342.9734613859858,484,0.0018458351332940393,1.3478924822898173,0.0,0.0,0.2456458606886935,0.0,0.0,-0.6525039588570133,0.5564946953183748,0.5564946953183748,-inf,,,0.254009929794505,0.002,17.0007875991728,0.002
70,212.8436193608955,669,0.0006241506294071565,2.398376451903293,0.0,0.0,0.9778932937550362,0.0,0.0,-0.9141817704696993,0.48973506195992283,0.48973506195992283,-inf,,,0.3467675669904954,0.002,34.25550910709447,0.002
72,970.9469145049715,488,0.0024992041133841823,2.227325233536713,0.0,0.0,-0.0509598328028559,0.0,0.0,-1.0488278566291962,0.649366950638016,0.649366950638016,-inf,,,0.577955552421852,0.002,82.40273760271536,0.002
76,524.6706075233217,519,0.004521969074724798,1.885781426020701,0.0,0.0,0.7055634051350264,0.0,0.0,-0.4730224280588615,0.778460252235712,0.778460252235712,-inf,,,0.2655117843489291,0.002,18.06791642864626,0.002
78,1590.783642377607,374,0.042192585492436846,2.911424457936127,0.0,0.0,-0.0608382760761727,0.0,0.0,-0.9604414013932252,1.0712293208385,1.0712293208385,-inf,,,0.4647609339206741,0.002,41.61545367707736,0.002
80,6215.213237008542,8077,0.005698116584328103,0.6268828614635621,0.0,0.0,1.2054763542426483,0.0,0.0,0.16170312193840314,0.6526707029774383,0.6526707029774383,-inf,,,0.5916007190142641,0.002,1403.0709044528544,0.002
81,655.2129203728981,1005,0.0039024946254004904,6.666666666666667,0.0,0.0,-0.3515244135123765,0.0,0.0,-2.5048534039688413,0.6358036744258428,0.6358036744258428,-inf,,,0.5572465375424924,0.002,161.71409845614977,0.002
82,2945.0919504833782,1462,0.01250296538568345,2.2368602034573986,0.0,0.0,0.0236577943844726,0.0,0.0,-0.7427334613976315,1.0061231247002747,1.0061231247002747,-inf,,,0.5110463137297893,0.002,197.985902203111,0.002
84,49289.24050717403,41643,0.0022040391654160906,0.9440845881135824,0.0,0.0,1.233434750898943,0.0,0.0,0.174238177794583,0.6598605077578632,0.6598605077578632,-inf,,,0.4076849366632861,0.002,3833.550823029775,0.002
85,48711.56393528376,31165,0.0024542427237765245,0.8508786099095702,0.0,0.0,1.5298739560210135,0.0,0.0,0.4178553998960828,0.5274931457747213,0.5274931457747213,-inf,,,0.5916584852486877,0.002,5252.8826987978455,0.002
92,1280.5241076549305,4780,0.0042316854565105306,6.666666666666667,0.0,0.0,0.3549029230727032,0.0,0.0,-1.8698305510028,0.7048976876291959,0.7048976876291959,-inf,,,0.6285253334568726,0.002,855.5262360264076,0.002
98,275.3603949375213,304,0.017796152169167065,1.92706259522252,0.0,0.0,0.2101504826187683,0.0,0.0,-0.7855326294581558,0.6005741289383252,0.6005741289383252,-inf,,,0.3503242194900632,0.002,21.367501986219168,0.002
100,3492.7010029650633,3782,0.010240615949389721,1.4397335835293577,0.0,0.0,1.2644757154523971,0.0,0.0,-0.08908846714127294,0.9522890084087078,0.9522890084087078,-inf,,,0.1520776841358825,0.002,50.14924284959501,0.002
102,1601.8749357816716,1649,0.002153692976482739,1.333970600911252,0.0,0.0,0.2073645078487231,0.0,0.0,-0.6395239089312801,0.5710572724568808,0.5710572724568808,-inf,,,0.2681636643006351,0.002,66.46810452464675,0.002
109,335.28981231909165,1115,0.000949354137515278,3.5311736247517707,0.0,0.0,0.1863820779337837,0.0,0.0,-1.59226794314179,0.5371753227563664,0.5371753227563664,-inf,,,0.669084028100308,0.002,221.0282819734458,0.002
110,282.20993664816143,593,0.003260639214881967,1.981516019012659,0.0,0.0,0.3953682264202081,0.0,0.0,-0.929457784133533,0.6542662150875183,0.6542662150875183,-inf,,,0.3813013156436851,0.002,44.46073407008438,0.002
111,748.280584797302,834,0.001691348871155177,2.994232765059034,0.0,0.0,0.2618865791784928,0.0,0.0,-1.2427859657915916,0.6288339760929672,0.6288339760929672,-inf,,,0.5984995663993563,0.002,140.42688997086327,0.002
122,10208.434260115924,3076,0.06669087256474021,2.892666204675237,0.0,0.0,0.6017560255765484,0.0,0.0,-0.12439964477699572,1.6612939782970153,1.6612939782970153,-inf,,,0.4233134922959249,0.002,279.1290908346133,0.002
123,3051.1376390946416,8147,0.0010764658077961598,2.161420588976943,0.0,0.0,0.3719108917589733,0.0,0.0,-1.1574778742214384,0.48908497307762455,0.48908497307762455,-inf,,,0.4353140123845824,0.002,815.3658262568306,0.002
124,4550.4884896897565,2463,0.027909110930862686,1.3122136111448377,0.0,0.0,1.7588985684987328,0.0,0.0,0.3978211294313454,1.3107422378730624,1.3107422378730624,-inf,,,0.3654284787545714,0.002,192.48136525102387,0.002
125,2464.4330750337394,2928,0.00986755466966331,2.3382182976270154,0.0,0.0,0.9616024116532856,0.0,0.0,-0.4326751446788899,1.0763091574802077,1.0763091574802077,-inf,,,0.2733633270979717,0.002,112.03034423911387,0.002
128,634.8639928803235,749,0.012597169882409609,1.7125572844950114,0.0,0.0,2.655133798053929,0.0,0.0,0.1141753260397862,1.3069535889349746,1.3069535889349746,-inf,,,0.4600194235585479,0.002,81.16095999878688,0.002
131,1075.7305222456923,415,0.02471717359030554,1.9983188021851257,0.0,0.0,0.2385131007466192,0.0,0.0,-0.6538321711877072,0.7700731434546234,0.7700731434546234,-inf,,,0.3861982820835131,0.002,30.87408327149124,0.002
132,294.6819406126163,620,0.008916569262339776,4.268478900581263,0.0,0.0,0.3118411966843395,0.0,0.0,-1.3351791182807182,0.5847525617509072,0.5847525617509072,-inf,,,0.5707699108974205,0.002,94.0853536882128,0.002
135,346.1225605861351,207,0.03577012679955706,3.923830944455658,0.0,0.0,1.3002232976649162,0.0,0.0,-0.2703133980259427,1.8345993203873143,1.8345993203873143,-inf,,,0.4517248540791722,0.002,18.23915612675282,0.002
